#sequencies, Sigma, #items_per_sequence, #distinct_per_sequence, #occurence_on_sequence, Overall_Accur, #minPredictionRario, splitMethod, splitLength, noiseRatio, DatasetName
730,267,93.00411,51.994522,1.78872905469491,0.28082192,4.0,1,0.5,0.3,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.54,4.0,1,0.5,0.3,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,8.108656E-4,4.0,1,0.5,0.3,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.5,0.3,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36255556,4.0,1,0.5,0.3,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1848,4.0,1,0.5,0.3,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.5,0.3,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.5,0.3,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.5,0.3,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.5,0.3,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5539761,4.0,1,0.5,0.3,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.5,0.3,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.5,0.3,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.5,0.3,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.5,0.3,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,4.0,1,0.5,0.3,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2874,4.0,1,0.5,0.3,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.873,4.0,1,0.5,0.3,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1192,4.0,1,0.5,0.3,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.327,4.0,1,0.5,0.3,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.5,0.3,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1518,4.0,1,0.5,0.3,SPICE15
4865,494,11.227955,11.227955,1.0,0.31839672,4.0,1,0.6,0.3,BMS
730,267,93.00411,51.994522,1.78872905469491,0.2780822,4.0,1,0.6,0.3,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5396,4.0,1,0.6,0.3,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.001013582,4.0,1,0.6,0.3,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.6,0.3,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.3621778,4.0,1,0.6,0.3,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1852,4.0,1,0.6,0.3,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.6,0.3,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.6,0.3,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.6,0.3,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.6,0.3,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.552534,4.0,1,0.6,0.3,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.6,0.3,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.6,0.3,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.6,0.3,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.6,0.3,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4189453,4.0,1,0.6,0.3,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2874,4.0,1,0.6,0.3,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.873,4.0,1,0.6,0.3,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1192,4.0,1,0.6,0.3,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3284,4.0,1,0.6,0.3,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.6,0.3,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1508,4.0,1,0.6,0.3,SPICE15
4865,494,11.227955,11.227955,1.0,0.31860226,4.0,1,0.7,0.3,BMS
730,267,93.00411,51.994522,1.78872905469491,0.28219178,4.0,1,0.7,0.3,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5398,4.0,1,0.7,0.3,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0014190148,4.0,1,0.7,0.3,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.7,0.3,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36182222,4.0,1,0.7,0.3,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.186,4.0,1,0.7,0.3,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.7,0.3,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.7,0.3,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.7,0.3,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.7,0.3,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.55212194,4.0,1,0.7,0.3,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.7,0.3,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.7,0.3,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.7,0.3,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.7,0.3,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,4.0,1,0.7,0.3,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2876,4.0,1,0.7,0.3,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.873,4.0,1,0.7,0.3,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.119,4.0,1,0.7,0.3,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3266,4.0,1,0.7,0.3,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.7,0.3,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1512,4.0,1,0.7,0.3,SPICE15
4865,494,11.227955,11.227955,1.0,0.31839672,4.0,1,0.8,0.3,BMS
730,267,93.00411,51.994522,1.78872905469491,0.28356165,4.0,1,0.8,0.3,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5398,4.0,1,0.8,0.3,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0012162984,4.0,1,0.8,0.3,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.8,0.3,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36362222,4.0,1,0.8,0.3,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.185,4.0,1,0.8,0.3,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.8,0.3,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.8,0.3,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.8,0.3,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.8,0.3,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5533581,4.0,1,0.8,0.3,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.8,0.3,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.8,0.3,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.8,0.3,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.8,0.3,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41918945,4.0,1,0.8,0.3,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2876,4.0,1,0.8,0.3,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.873,4.0,1,0.8,0.3,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1194,4.0,1,0.8,0.3,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3272,4.0,1,0.8,0.3,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.8,0.3,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1512,4.0,1,0.8,0.3,SPICE15
4865,494,11.227955,11.227955,1.0,0.32004112,4.0,1,0.9,0.3,BMS
730,267,93.00411,51.994522,1.78872905469491,0.269863,4.0,1,0.9,0.3,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5386,4.0,1,0.9,0.3,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,8.108656E-4,4.0,1,0.9,0.3,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,4.0,1,0.9,0.3,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.3626,4.0,1,0.9,0.3,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1852,4.0,1,0.9,0.3,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,4.0,1,0.9,0.3,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,4.0,1,0.9,0.3,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,4.0,1,0.9,0.3,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,4.0,1,0.9,0.3,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5535641,4.0,1,0.9,0.3,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,4.0,1,0.9,0.3,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,4.0,1,0.9,0.3,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,4.0,1,0.9,0.3,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,4.0,1,0.9,0.3,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4189453,4.0,1,0.9,0.3,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2868,4.0,1,0.9,0.3,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8746,4.0,1,0.9,0.3,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1182,4.0,1,0.9,0.3,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3278,4.0,1,0.9,0.3,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,4.0,1,0.9,0.3,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1502,4.0,1,0.9,0.3,SPICE15
4865,494,11.227955,11.227955,1.0,0.32230216,5.0,1,0.1,0.3,BMS
730,267,93.00411,51.994522,1.78872905469491,0.28356165,5.0,1,0.1,0.3,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5396,5.0,1,0.1,0.3,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,6.081492E-4,5.0,1,0.1,0.3,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,5.0,1,0.1,0.3,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36206666,5.0,1,0.1,0.3,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1864,5.0,1,0.1,0.3,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,5.0,1,0.1,0.3,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,5.0,1,0.1,0.3,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,5.0,1,0.1,0.3,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,5.0,1,0.1,0.3,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.55212194,5.0,1,0.1,0.3,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,5.0,1,0.1,0.3,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,5.0,1,0.1,0.3,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,5.0,1,0.1,0.3,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,5.0,1,0.1,0.3,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,5.0,1,0.1,0.3,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2872,5.0,1,0.1,0.3,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8752,5.0,1,0.1,0.3,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1188,5.0,1,0.1,0.3,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3294,5.0,1,0.1,0.3,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,5.0,1,0.1,0.3,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1514,5.0,1,0.1,0.3,SPICE15
4865,494,11.227955,11.227955,1.0,0.3188078,5.0,1,0.2,0.3,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27123287,5.0,1,0.2,0.3,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5388,5.0,1,0.2,0.3,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0012162984,5.0,1,0.2,0.3,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,5.0,1,0.2,0.3,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36304444,5.0,1,0.2,0.3,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1838,5.0,1,0.2,0.3,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,5.0,1,0.2,0.3,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,5.0,1,0.2,0.3,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,5.0,1,0.2,0.3,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,5.0,1,0.2,0.3,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.55603623,5.0,1,0.2,0.3,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,5.0,1,0.2,0.3,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26518664,5.0,1,0.2,0.3,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,5.0,1,0.2,0.3,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,5.0,1,0.2,0.3,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41870117,5.0,1,0.2,0.3,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2878,5.0,1,0.2,0.3,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8728,5.0,1,0.2,0.3,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1182,5.0,1,0.2,0.3,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3284,5.0,1,0.2,0.3,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,5.0,1,0.2,0.3,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1522,5.0,1,0.2,0.3,SPICE15
4865,494,11.227955,11.227955,1.0,0.31901336,5.0,1,0.3,0.3,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27671233,5.0,1,0.3,0.3,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5412,5.0,1,0.3,0.3,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,8.108656E-4,5.0,1,0.3,0.3,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,5.0,1,0.3,0.3,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36306667,5.0,1,0.3,0.3,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.184,5.0,1,0.3,0.3,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,5.0,1,0.3,0.3,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,5.0,1,0.3,0.3,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,5.0,1,0.3,0.3,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,5.0,1,0.3,0.3,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5541821,5.0,1,0.3,0.3,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,5.0,1,0.3,0.3,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,5.0,1,0.3,0.3,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,5.0,1,0.3,0.3,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,5.0,1,0.3,0.3,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41845703,5.0,1,0.3,0.3,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2868,5.0,1,0.3,0.3,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8712,5.0,1,0.3,0.3,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.119,5.0,1,0.3,0.3,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3256,5.0,1,0.3,0.3,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,5.0,1,0.3,0.3,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1494,5.0,1,0.3,0.3,SPICE15
4865,494,11.227955,11.227955,1.0,0.31736895,5.0,1,0.4,0.3,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27945206,5.0,1,0.4,0.3,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5394,5.0,1,0.4,0.3,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,6.081492E-4,5.0,1,0.4,0.3,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,5.0,1,0.4,0.3,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36371112,5.0,1,0.4,0.3,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.186,5.0,1,0.4,0.3,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,5.0,1,0.4,0.3,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,5.0,1,0.4,0.3,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,5.0,1,0.4,0.3,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,5.0,1,0.4,0.3,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.55480015,5.0,1,0.4,0.3,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,5.0,1,0.4,0.3,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,5.0,1,0.4,0.3,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,5.0,1,0.4,0.3,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,5.0,1,0.4,0.3,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4189453,5.0,1,0.4,0.3,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2872,5.0,1,0.4,0.3,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.873,5.0,1,0.4,0.3,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.119,5.0,1,0.4,0.3,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3282,5.0,1,0.4,0.3,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,5.0,1,0.4,0.3,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1506,5.0,1,0.4,0.3,SPICE15
4865,494,11.227955,11.227955,1.0,0.32024667,5.0,1,0.5,0.3,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27260274,5.0,1,0.5,0.3,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5396,5.0,1,0.5,0.3,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0012162984,5.0,1,0.5,0.3,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,5.0,1,0.5,0.3,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.3632222,5.0,1,0.5,0.3,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1854,5.0,1,0.5,0.3,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,5.0,1,0.5,0.3,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,5.0,1,0.5,0.3,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,5.0,1,0.5,0.3,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,5.0,1,0.5,0.3,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.55191594,5.0,1,0.5,0.3,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,5.0,1,0.5,0.3,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,5.0,1,0.5,0.3,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,5.0,1,0.5,0.3,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,5.0,1,0.5,0.3,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4189453,5.0,1,0.5,0.3,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2872,5.0,1,0.5,0.3,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8736,5.0,1,0.5,0.3,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.1188,5.0,1,0.5,0.3,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3304,5.0,1,0.5,0.3,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,5.0,1,0.5,0.3,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1516,5.0,1,0.5,0.3,SPICE15
4865,494,11.227955,11.227955,1.0,0.31695786,5.0,1,0.6,0.3,BMS
730,267,93.00411,51.994522,1.78872905469491,0.2849315,5.0,1,0.6,0.3,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.5406,5.0,1,0.6,0.3,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,8.108656E-4,5.0,1,0.6,0.3,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,5.0,1,0.6,0.3,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36286667,5.0,1,0.6,0.3,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1842,5.0,1,0.6,0.3,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,5.0,1,0.6,0.3,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,5.0,1,0.6,0.3,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,5.0,1,0.6,0.3,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,5.0,1,0.6,0.3,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.5541821,5.0,1,0.6,0.3,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,5.0,1,0.6,0.3,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,5.0,1,0.6,0.3,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,5.0,1,0.6,0.3,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,5.0,1,0.6,0.3,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.41845703,5.0,1,0.6,0.3,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.2874,5.0,1,0.6,0.3,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.873,5.0,1,0.6,0.3,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.119,5.0,1,0.6,0.3,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.3302,5.0,1,0.6,0.3,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,5.0,1,0.6,0.3,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1518,5.0,1,0.6,0.3,SPICE15
4865,494,11.227955,11.227955,1.0,0.31860226,5.0,1,0.7,0.3,BMS
730,267,93.00411,51.994522,1.78872905469491,0.27123287,5.0,1,0.7,0.3,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.54,5.0,1,0.7,0.3,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,0.0012162984,5.0,1,0.7,0.3,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,5.0,1,0.7,0.3,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.3623778,5.0,1,0.7,0.3,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.184,5.0,1,0.7,0.3,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,5.0,1,0.7,0.3,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,5.0,1,0.7,0.3,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,5.0,1,0.7,0.3,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,5.0,1,0.7,0.3,SPICE3
4854,31,8.174702,6.8127317,1.1999153285554447,0.552328,5.0,1,0.7,0.3,SPICE4
5000,48,119.9794,22.7796,5.2669669353281,1.0,5.0,1,0.7,0.3,SPICE5
4099,24,29.740181,11.156136,2.6658138161779177,0.26494268,5.0,1,0.7,0.3,SPICE6
5000,20,59.1826,16.5418,3.57776058228246,0.5492,5.0,1,0.7,0.3,SPICE7
5000,43,31.6762,12.3186,2.571412335817382,0.3826,5.0,1,0.7,0.3,SPICE8
4096,11,30.523682,6.3515625,4.805696494464945,0.4189453,5.0,1,0.7,0.3,SPICE9
5000,20,35.5188,15.8502,2.2409054775334063,0.287,5.0,1,0.7,0.3,SPICE10
5000,2546,12.0796,10.8556,1.112752864880799,0.8724,5.0,1,0.7,0.3,SPICE11
5000,21,33.0404,14.0284,2.355250776995238,0.119,5.0,1,0.7,0.3,SPICE12
5000,400,8.2306,7.193,1.1442513554844989,0.329,5.0,1,0.7,0.3,SPICE13
5000,27,42.1762,12.7918,3.2971278475273222,0.303,5.0,1,0.7,0.3,SPICE14
5000,32,41.522,17.4818,2.375155876397167,0.1504,5.0,1,0.7,0.3,SPICE15
4865,494,11.227955,11.227955,1.0,0.3167523,5.0,1,0.8,0.3,BMS
730,267,93.00411,51.994522,1.78872905469491,0.2739726,5.0,1,0.8,0.3,SIGN
5000,17,10.7638,4.7462,2.267877459862627,0.541,5.0,1,0.8,0.3,MSNBC
4933,5422,20.6045,16.704845,1.233444572538074,8.108656E-4,5.0,1,0.8,0.3,BIBLE_WORD
5000,74,133.01,26.0638,5.1032466486084145,0.0072,5.0,1,0.8,0.3,BIBLE_CHAR
45000,22422,28.425312,28.4252,1.0000039088946115,0.36351112,5.0,1,0.8,0.3,KOSARAK
5000,2612,40.1966,38.6178,1.0408827017592923,0.1852,5.0,1,0.8,0.3,FIFA
5000,4,11.6854,3.544,3.297234762979684,0.6776,5.0,1,0.8,0.3,SPICE0
5000,20,41.7752,14.2164,2.9385217073239356,0.2688,5.0,1,0.8,0.3,SPICE1
5000,10,42.1658,8.989,4.690822115919457,0.365,5.0,1,0.8,0.3,SPICE2
5000,10,42.6778,8.9474,4.769854929923777,0.2716,5.0,1,0.8,0.3,SPICE3
